ID,SVS_Friendship,B_ArguedWithFriend,B_metWithGroupOfPeople,ColumnID,Text,Group,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male
900737,6,2,6,Behaviors7days,"One week ago i got up and went to work.  I did my job, ate lunch, went home, ate dinner, worked on MTurk, played with my Great Dane, watched tv and went to bed.  Friday basically I did exactly the same things as above except I also took my husband to physical therapy.  On Saturday, we got up, played with the Dane, packed the car, drove 3 hours to see our kids, had a picnic in the park, took them to the grocery and drove home for 3 hours.  On Sunday we got up ate breakfast, played with the Dane, cleaned the house and worked on MTurk.  I also watched part of the World Cup.  On Monday I got up came to work, ate breakfast, did my job, left work, ate dinner, played with the Dane, watched World Cup, worked on MTurk and went to bed.  I did exactly the same thing on Tuesday and will do the same thing today except I will drive my husband to physical therapy.  ",v,170,90.31,14.71,96.65,82.46,21.25,10.59,78.82,71.18,47.65,11.76,10,7.65,1.76,0,0,0.59,1.76,11.18,7.06,1.76,17.65,4.71,2.35,5.29,0,22.35,4.71,2.94,7.06,3.53,3.53,0,4.71,0,4.71,0,0,0,0,1.18,3.53,0,4.12,4.12,0,0,0,0,0,0,0,0,4.12,0,0,0,0,0,0,4.12,2.35,0,0,1.18
901110,5,3,6,GuidingValues,"This task is really just a bit much for the amount of compensation, wouldn't you think?? I very seldom sit down and go over what is really important in my life especially at this stage of my life. With that said, the most important thing in my life is the welfare of my son. I'm always thinking about what I can do to help him. My values include being as honest as possible and to always treat others with respect. That was how I was raised. If a person is always honest and up front with others you will always come out ahead. Just show others that you care about their feelings and let them know they are important. ",v,119,14.95,30.69,97.09,97.98,14.88,10.08,92.44,85.71,70.59,22.69,13.45,7.56,0,2.52,0.84,2.52,9.24,15.13,4.2,0,17.65,10.92,11.76,5.88,0.84,19.33,6.72,3.36,1.68,0.84,0,0.84,15.97,3.36,12.61,4.2,0.84,1.68,1.68,1.68,3.36,0,6.72,6.72,0,0,0,0,0,0,0,0,15.13,5.04,2.52,0,0,1.68,0.84,7.56,0.84,0,0,1.68
901110,5,3,6,Behaviors7days,"Wow, this is really going beyond the limits!! I do mostly the same thing every day. Wake up, get up, make the bed, spend time in the bathroom, make a cup of tea and check my email and other things on the net. I might then get ready and go shopping, or call some friends and relatives, do some laundry and other chores around the house. I check out the garden and see what needs done. We might rent a movie for evening viewing or watch something on youtube. We cook all our meals each day and stay away from fast food or restaurants of any kind. We visit garden shops or just go to stores to brouse. Or maybe take care of medical appointments. We have friends in for the evening or go to their places. Thats about it.",v,140,65.15,44.28,93.4,41.28,12.73,10,77.86,72.86,57.14,12.14,7.14,2.86,3.57,0,0,0.71,5,16.43,7.14,0,14.29,5.71,5,10,0,16.43,2.86,5,5.71,5.71,0,0,15,1.43,13.57,0,1.43,0.71,8.57,0.71,6.43,0,2.14,1.43,0,0.71,0,0,0,0,0,0,9.29,2.86,0.71,0,0,0,1.43,6.43,0.71,1.43,0,0
902127,7,3,2,GuidingValues,"My basic values would be to be honest, show integrity and compassion to others, and to live a moral life. I do my best to teach these values to my son, and to practice them myself. I try to associate with others that live their lives in the same way. One of my biggest values is to think positive and to focus on positive energy. I follow the teachings of the Unity church, which really focuses on positive thinking, and finding the good in other people. I don't always 100% follow these guidelines, but when I do, I'm a much happier person.  / What's most important to me in my life is my family. I live my life for my husband and my son, and nothing brings me greater joy than spending time with them. I also love to spend time with my extended family, and also the friends, who are the family I have chosen. Life is too short to surround yourself with negative people, so I try to always be around positive, uplifting people. I hope to pass these principles down to my child. My husband and I do our best to not let today's society of greed, me centered, electronic world obstruct the bigger picture. We try to live simply and gratefully, and we're happier for it. We don't believe in letting our child watch tv, or play with electronics. We try to limit our own tv watching and internet usage. We go outside as often as possible, and we appreciate the beauty of nature. I like my alone time, and I don't always like being surrounded by lots of people. When I am around others, again, I try to do my best to surround myself with like minded people. Quality friendships are so much better than quantity. I've done a lot of soul searching, and I've had to remove people from my social circle who were weighing me down. ",v,322,33.01,23.6,91.76,92.37,16.1,15.53,88.82,74.22,59.32,19.88,16.77,12.11,2.8,0.31,0,0.93,3.11,12.73,3.42,0.62,17.08,7.76,5.28,8.39,1.55,14.6,8.07,4.66,11.18,7.14,3.11,0.93,11.49,0.62,10.56,1.55,0,2.17,2.48,1.55,4.04,0,6.52,5.9,0.62,2.48,2.48,0,0,0,0,0,15.53,2.48,0.93,0,0,0.62,0,11.49,3.42,0.62,0,1.24
902127,7,3,2,Behaviors7days,"Last week, I was on a trip to visit my family, and it was the last day. We were up in Oregon on a road trip that we split into a few days drive. That afternoon, my son and I traveled to a friend's house on the way home. We stayed overnight at her house, had dinner out at a restaurant, and then played at her house that evening. After dinner she and I had time to drink wine, relax and visit. Then my son and I continued home the next day. We spent the afternoon with my husband, and I unpacked everything from our trip. Tuesday was spent grocery shopping, errand running, and getting some quality time in with my husband. We enjoyed a romantic meal and sitting outside visiting after dinner. We went to bed and snuggled, and talked about the week we'd both had. Wednesday my husband went back to work, and I did chores around the house. I also made sure to spend time with my little one, doing our daily routine of walking the dog, playing in the park, nap time, learning time, play time, bath time, bed time. Thursday we had the usual routine, but also had a play date with friends coming over to swim in the kiddy pool. Friday was the library story time, followed by grocery shopping. Saturday was a mellow day of chores, yard work, play time, nap time, and learning time. Sunday, today, so far has been much the same as the rest of the week, but with more time spent working online during my son's nap time. I've also had time to do chores and take him and the dog on a walk. This afternoon we are going to a kid's birthday party, and hopefully going out to dinner as a family. Tonight I will probably start some laundry, tidy up the house, and hopefully get to bed early. ",v,321,75.46,67.44,99,77.95,16.89,14.64,74.14,65.73,51.4,11.84,9.97,5.3,3.43,0,1.25,0,1.87,15.58,8.41,0.31,14.33,6.54,2.8,9.03,0,15.26,4.67,5.3,7.17,6.23,0.93,0,4.05,0.31,3.74,0.62,0,0.62,0.93,0,1.56,0,3.74,3.74,0,1.25,1.25,0,0,0,0,0,10.59,2.49,0,0,0,0,0.62,8.1,2.49,0.62,0.93,2.18
902538,7,1,2,GuidingValues,"The values that guide my life are basic and simple. I was brought up and have always lived by Christian values. I value family as well as all people. I respect others and treat people kind and with respect. I value my home and enjoy keeping it up. I'm a creative person, design and make my clothes, window treatments, knit original designs, refinish and reupholster furniture. My 'joy' is my family and home, friends, enjoying every moment of life.   ",v,79,22.37,11.43,90.41,99,11.29,18.99,74.68,56.96,48.1,16.46,12.66,12.66,0,0,0,0,3.8,12.66,2.53,0,8.86,6.33,2.53,12.66,0,11.39,3.8,2.53,7.59,3.8,1.27,2.53,6.33,3.8,2.53,0,1.27,0,0,0,1.27,0,8.86,8.86,0,3.8,3.8,0,0,0,0,0,15.19,5.06,3.8,0,0,0,0,7.59,2.53,1.27,0,0
902538,7,1,2,Behaviors7days,"I am retired, at home, live alone. Am healing from an autoimmune issue. I do not take drugs or trust allopathic western doctors, as they have no clue how to actually heal the body. They only know what the drug companies teach them. I'm sure there are some decent doctors though.  /  / I have been in touch with Naturopaths and Herbalists and  doing hours of research on the internet. I've learned about how disease starts in the gut; the importance of good intestinal flora, taking probiotics. How diet can starve tumors, reverse diabetes and eliminate arthritis!  /  / I've been juice fasting and eating lots and lots of fresh green salads, all organic. I've cut out ALL junk, sugar and grains. I have been doing this over a period of time, not just this week. /  / I also have cleaned out bedroom dresser drawers, putting away winter clothes and getting out summer ones. I've ordered supplements online. I spend time emailing friends and family. /  / I spend hours a day doing internet research.  ",v,168,32.31,6.61,92.84,47.3,11.2,22.02,70.83,64.88,51.19,10.71,8.93,7.14,0,0,0,1.79,1.79,9.52,4.76,0,10.71,11.9,6.55,7.14,1.79,19.64,5.36,5.95,1.79,1.79,0,0,10.71,1.79,8.93,4.17,1.79,0.6,0.6,0.6,2.38,0,1.79,1.79,0,0.6,0.6,0,0,0,0,0,7.14,3.57,0,0,0,0.6,0.6,2.98,0.6,0.6,0,0
905245,5,2,3,GuidingValues,Honesty- I value honesty in myself and the people I know. /  / Loyalty - I value loyalty and enjoy people who are loyal to their word. /  / Work hard- I strive to work hard and be the best I can be. /  / Happiness - I value being happy with my thoughts and value being around happiness. /  / Kindness - I value kind people and their ways. /  / Strong willed - I value myself and people who stand up for what they believe. ,v,73,17.73,25.32,82.59,99,12.17,12.33,86.3,65.75,52.05,23.29,21.92,15.07,0,0,0,4.11,1.37,6.85,2.74,0,9.59,8.22,1.37,8.22,0,10.96,8.22,0,10.96,4.11,5.48,1.37,5.48,0,5.48,4.11,0,1.37,0,0,0,0,16.44,16.44,0,5.48,5.48,0,0,0,0,0,21.92,9.59,5.48,0,0,4.11,1.37,12.33,0,0,0,0
905245,5,2,3,Behaviors7days,"Last week on Saturday I went to my sister wedding and got to see lots of friends and family I have not seen for awhile. After the wedding I drove five hours to get home and then rested. /  / Last Sunday I woke up and mowed the grass and did some yard work and then went grocery shopping. Made dinner and watched TV until i went to bed at 10:00. /  / Monday I woke up and make coffee and then got in the shower. I then got dressed for work and pack my lunch. I grab my backpack and I am out the door. I then drive for one hour to get to work.  I work until 1:00 pm and then take lunch. / I then work until 5:00 pm and finish my day and then drive home one hour. Came home and made burgers for dinner /  / Tuesday I woke up and make coffee and then get in the shower. I then get dressed for work and pack my lunch. I grab my backpack and I am out the door. I then drive for one hour to get to work.  I work until 1:00 pm and then take lunch. / I then work until 5:00 pm and finish my day and then drive home one hour. I made chicken for dinner. /  / Wednesday I wake up and make coffee and then get in the shower. I then get dressed for work and pack my lunch. I grab my backpack and I am out the door. I then drive for one hour to get to work.  I work until 1:00 pm and then take lunch. / I then work until 5:00 pm and finish my day and then drive home one hour. I got home and went to run some errands and came home and made dinner and watched TV. /  / Thursday I wake up and make coffee and then get in the shower. I then get dressed for work and pack my lunch. I grab my backpack and I am out the door. I then drive for one hour to get to work.  I work until 1:00 pm and then take lunch. / I then work until 5:00 pm and finish my day and then drive home one hour. I got home and played guitar for and hour and then made sloppy joe for dinner. /  / Friday, I wake up and make coffee and then get in the shower. I then get dressed for work and pack my lunch. I grab my backpack and I am out the door. I then drive for one hour to get to work.  I work until 1:00 pm and then take lunch. / I then work until 5:00 pm and finish my day and then drive home one hour. I got home and ran to the store and got a bottle of rum and relaxed. /  /  /  / ",v,482,43.63,2.12,99,28.55,12.68,5.19,78.22,67.01,51.04,12.45,12.45,12.45,0,0,0,0,0,9.13,2.9,6.85,13.07,1.45,0.21,20.33,0.21,12.86,0,7.05,6.43,1.04,5.39,0,2.28,0,2.28,0,2.07,0,0,0,0.21,0,0.62,0.62,0,0.21,0.21,0,0,0,0,0,1.04,0.41,0,0,0,0,0,1.04,0.83,0.21,0.21,0
908301,3,2,5,GuidingValues,"One of my most guiding values is being true to oneself. That is, go through life without trying to live up to expectations others made for you. You are your own man/woman; no one else has the right to determine what you can or cannot do. /  / Another value that I live by is never giving up. Being a quitter is one of the worst things you can do to yourself. It help perpetuate a cycle of dispair and cynisms that can be quite destructive to self-confidence and self-esteem. /  / Finally, the last guiding principle that I live by is ""be hungry"". By that I mean if you want something really want it. Don't persue things half-heartedly. Go all out if want you're chasing is truly what you want.",v,128,10.91,63.18,32.54,6.65,12.8,16.41,88.28,81.25,67.97,22.66,10.94,3.13,0,7.03,0.78,0,11.72,14.84,3.91,1.56,14.06,15.63,5.47,3.91,3.13,26.56,4.69,3.91,3.91,0.78,1.56,1.56,21.88,3.13,18.75,0.78,0.78,7.03,3.91,1.56,6.25,0,3.13,0.78,2.34,0,0,0,0,0,0,0,12.5,2.34,2.34,0,0,0,0,9.38,0,0,0.78,0.78
